num_samples,warmup_steps,thinning,max_tree_depth,raw_samples,max_iter,lengthscales,acquisition_function,best_x,posterior_mu,posterior_sigma
512,512,16,6,2048,200,"[7.95344069 4.69303143 6.00487792 5.0025549  3.01926756 3.79227285
 8.96826089 4.73917384]",nei,0.163984-0.155853-0.178248-0.000000-1.000000-0.473296-0.268317-0.491407,2.280374778330498,17.461870129104852
512,512,16,6,2048,200,"[7.95344069 4.69303143 6.00487792 5.0025549  3.01926756 3.79227285
 8.96826089 4.73917384]",nei,0.163442-0.155224-0.178384-0.000000-1.000000-0.472889-0.267422-0.492212,2.2803948675810553,17.45859261123124
512,512,16,6,2048,200,"[7.95344069 4.69303143 6.00487792 5.0025549  3.01926756 3.79227285
 8.96826089 4.73917384]",nei,0.123523-0.073430-0.168816-0.000000-1.000000-0.462003-0.128263-0.401101,2.282459424953372,17.311138659072878
512,512,16,6,2048,200,"[7.95292192 4.56273135 6.16808053 4.82097958 3.06838057 3.79782092
 8.98547219 4.59202966]",nei,0.159610-0.123430-0.151070-0.050000-1.000000-0.412003-0.178263-0.451101,2.2851519269945713,17.31834826577295
512,512,16,6,2048,200,"[7.95292192 4.56273135 6.16808053 4.82097958 3.06838057 3.79782092
 8.98547219 4.59202966]",nei,0.159610-0.123430-0.151070-0.050000-1.000000-0.412003-0.178263-0.451101,2.2851519269945713,17.31834826577295
512,512,16,6,2048,200,"[7.95292192 4.56273135 6.16808053 4.82097958 3.06838057 3.79782092
 8.98547219 4.59202966]",nei,0.159577-0.123430-0.151020-0.050000-1.000000-0.412003-0.178263-0.451101,2.2851533707419533,17.31834749433401
512,512,16,6,2048,200,"[7.95745923 4.51030978 6.22666247 4.66620112 3.14322067 3.79785806
 8.99628062 4.40605223]",nei,0.131198-0.136156-0.165785-0.010906-1.000000-0.468958-0.265843-0.518164,2.2857145849007248,17.30895436546394
512,512,16,6,2048,200,"[7.94473279 4.43991042 6.23733749 4.52905273 3.24206543 3.79211539
 8.99706672 4.22454101]",nei,0.152642-0.126104-0.173630-0.062255-1.000000-0.435907-0.230856-0.518162,2.2876647949996274,17.261514459559816
512,512,16,6,2048,200,"[7.94473279 4.43991042 6.23733749 4.52905273 3.24206543 3.79211539
 8.99706672 4.22454101]",nei,0.152643-0.126104-0.173630-0.062254-1.000000-0.435908-0.230856-0.518161,2.2876647844504068,17.261514464961962
512,512,16,6,2048,200,"[7.93951179 4.39953129 6.26148647 4.45080346 3.31959007 3.78748888
 9.00188557 4.15113954]",nei,0.155259-0.125388-0.172818-0.051101-1.000000-0.428684-0.228996-0.511703,2.288987021601108,17.254713031400538
512,512,16,6,2048,200,"[7.93482994 4.36137375 6.27985848 4.40709844 3.3833725  3.78457437
 9.00481518 4.10979918]",nei,0.214196-0.133459-0.145578-0.000000-1.000000-0.235907-0.243748-0.318162,2.289868672815671,17.337453758599292
